PacketNum,PacketNumLogged,Pitch,Roll,Yaw,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,IMUTemp,HPSTemp,EXTTemp,BATTemp,PMTTemp,gpsPacketNums,gpsTimes,gpsLats,gpsLongs,gpsSpeeds,gpsAngles,gpsAlts,gpsSatNums,gpsLatErrs,gpsLongErrs,gpsAltErrs,gpsClkBiases,gpsClkDrifts,gpsTimeErrs,UTCDateTime
82,82,24.617,-18.786,3.604,0.392266,0.3530394,10.05181625,-3.1,2.2,-1.5,433,2037,2418,29.5,25.9572070640853,20.1191087507352,21.5371108104541,21.5680708196798,82,739056.186481482,34.5658456666667,-88.6309981666667,0.067392164,250.59,199.7,5,27,13,54,-843869,-603.404,21,19-Jun-2023 04:28:32
83,83,24.651,-18.829,3.711,0.34323275,0.3334261,10.0223963,-3,2.2,-1.3,504,2108,2377,29.51,26.5955763985468,20.1491741901621,21.4289105090908,21.5835584615703,83,739056.186493056,34.5658416666667,-88.6310013333333,0.026751088,249.81,200.7,5,26,13,54,-844471,-603.379,21,19-Jun-2023 04:28:33
84,84,24.628,-18.864,3.827,0.392266,0.3334261,10.0223963,-3.2,2.1,-1.4,482,2058,2466,29.52,26.8922924379012,19.8941934001497,21.6921151000855,21.8009237813338,84,739056.18650463,34.5658341666667,-88.6310056666667,0.094143252,249.02,202.3,5,26,13,53,-845073,-603.29,21,19-Jun-2023 04:28:34
85,85,24.654,-18.903,3.941,0.3530394,0.3530394,9.9635564,-3.1,2.1,-1.5,475,2080,2391,29.52,26.7174884671978,20.0890614595459,21.444352532051,21.832058572682,85,739056.186516204,34.5658226666667,-88.631013,0.086941036,248.24,204.6,5,25,13,52,-845673,-603.192,21,19-Jun-2023 04:28:35
86,86,24.62,-18.913,4.078,0.38245935,0.34323275,10.0223963,-3,2.1,-1.5,426,2087,2521,29.54,26.7174884671978,19.9990280357209,21.2901582699171,21.9255879680943,86,739056.186527778,34.565812,-88.6310195,0.189829836,247.45,206.8,5,25,12,52,-846273,-603.256,21,19-Jun-2023 04:28:36
87,87,24.634,-18.939,4.203,0.3334261,0.34323275,9.99297635,-3.2,2.2,-1.3,454,2073,2411,29.52,26.3010267790856,20.1341391991633,21.3517758393543,21.6145490510742,87,739056.186539352,34.5658016666667,-88.6310235,0.228413136,246.67,208.9,5,25,12,51,-846873,-603.109,21,19-Jun-2023 04:28:37
88,88,24.656,-18.984,4.312,0.36284605,0.3334261,9.99297635,-3.1,2.2,-1.5,490,2123,2418,29.53,26.5434410042216,19.8941934001497,21.5061711258425,21.7231774815723,88,739056.186550926,34.5657923333333,-88.6310266666667,0.159992084,245.88,210.8,5,25,12,51,-847473,-602.837,21,19-Jun-2023 04:28:38
89,89,24.64,-19.007,4.44,0.3530394,0.32361945,10.0420096,-3.3,2.1,-1.5,454,2087,2466,29.56,26.8222794320384,19.8792348877113,21.3980415706122,21.754260488288,89,739056.1865625,34.5657866666667,-88.6310285,0.07973882,245.09,211.8,5,24,12,50,-848074,-602.791,21,19-Jun-2023 04:28:39
90,90,24.646,-19.04,4.56,0.36284605,0.3334261,9.99297635,-3,2.2,-1.5,461,2108,2432,29.55,26.8572706452586,20.0740446057789,21.5216384306769,21.7231774815723,90,739056.186574074,34.5657795,-88.6310305,0.255164224,244.31,213.3,5,24,12,50,-848675,-602.87,21,19-Jun-2023 04:28:40
91,91,24.626,-19.059,4.694,0.38245935,0.32361945,10.03220295,-3.1,2.3,-1.4,426,2087,2397,29.57,26.9624280839943,20.0890614595459,21.3826146427998,21.5680708196798,91,739056.186585648,34.5657713333333,-88.6310335,0.186228728,243.53,215,5,24,12,49,-849276,-602.995,21,19-Jun-2023 04:28:41
92,92,24.654,-19.092,4.807,0.3334261,0.3530394,10.01258965,-3.1,2.2,-1.4,511,2101,2411,29.55,26.6303707911778,20.1341391991633,21.4289105090908,21.645560089862,92,739056.186597222,34.5657643333333,-88.6310361666667,0.248990896,242.74,216.6,5,24,12,49,-849877,-602.875,21,19-Jun-2023 04:28:42
93,93,24.656,-19.108,4.938,0.36284605,0.34323275,10.03220295,-3,2.1,-1.4,447,2137,2418,29.57,27.015110690718,19.9690528983467,21.6300520111794,21.5990512032878,93,739056.186608796,34.5657581666667,-88.6310395,0.103403244,241.96,217.9,5,24,12,49,-850478,-602.8,21,19-Jun-2023 04:28:43
94,94,24.665,-19.11,5.074,0.3530394,0.38245935,10.0420096,-3.2,2.2,-1.4,461,2108,2377,29.58,27.0326870180709,20.0890614595459,21.3517758393543,21.8476337662319,94,739056.18662037,34.5657555,-88.6310423333333,0.143529876,241.17,218.6,5,23,12,48,-851081,-602.861,21,19-Jun-2023 04:28:44
95,95,24.657,-19.121,5.201,0.3334261,0.36284605,10.05181625,-3,2.3,-1.4,490,2037,2418,29.58,27.0326870180709,19.9990280357209,21.444352532051,21.5835584615703,95,739056.186631944,34.5657535,-88.6310433333333,0.12089434,240.39,219.1,5,23,11,48,-851684,-602.933,21,19-Jun-2023 04:28:45
96,96,24.659,-19.167,5.308,0.3726527,0.3334261,10.01258965,-3.1,2.2,-1.4,518,2065,2404,29.57,27.015110690718,20.0440244544369,21.3517758393543,21.7853641708066,96,739056.186643519,34.5657525,-88.631045,0.447051836,239.6,219.6,5,23,11,48,-852288,-603.226,21,19-Jun-2023 04:28:46
97,97,24.656,-19.192,5.435,0.3530394,0.34323275,10.002783,-3.1,2.3,-1.4,461,2094,2459,29.62,26.9799812338679,19.9840382231602,21.5371108104541,21.754260488288,97,739056.186655093,34.5657515,-88.6310445,0.338504152,238.82,219.7,5,23,11,48,-852892,-603.221,21,19-Jun-2023 04:28:47
98,98,24.647,-19.203,5.574,0.3530394,0.3334261,10.0420096,-3,2.2,-1.4,426,2144,2453,29.61,26.7698497730338,20.1792578219599,21.5371108104541,21.5216384306769,98,739056.186666667,34.5657476666667,-88.6310471666667,0.176968736,238.03,220.8,5,23,11,47,-853494,-603.097,21,19-Jun-2023 04:28:48
99,99,24.641,-19.232,5.7,0.392266,0.3334261,10.0223963,-3.2,2.1,-1.4,454,2130,2397,29.59,27.191223775913,19.849331206759,21.5835584615703,21.645560089862,99,739056.186678241,34.5657425,-88.6310515,0.193430944,237.25,222.2,5,23,11,47,-854096,-603.132,21,19-Jun-2023 04:28:49
100,100,24.651,-19.275,5.811,0.38245935,0.34323275,10.002783,-3,2.1,-1.4,511,2130,2439,29.61,27.3149687407203,20.0440244544369,21.305555172856,21.7853641708066,100,739056.186689815,34.5657423333333,-88.6310553333333,0.235615352,236.46,222.4,5,23,11,47,-854701,-603.4,21,19-Jun-2023 04:28:50
101,101,24.648,-19.288,5.946,0.36284605,0.36284605,10.01258965,-3.2,2.3,-1.4,447,2080,2377,29.61,27.3503954958284,20.0890614595459,21.3671927344227,21.7853641708066,101,739056.186701389,34.5657343333333,-88.6310606666667,0.2186387,235.68,224.5,5,23,11,47,-855302,-603.285,21,19-Jun-2023 04:28:51
102,102,24.628,-19.301,6.075,0.34323275,0.36284605,10.0420096,-3.1,2.3,-1.4,497,2044,2494,29.61,26.9273448905347,19.8941934001497,21.5680708196798,21.6921151000855,102,739056.186712963,34.5657268333333,-88.6310625,0.190858724,234.89,226.5,5,23,11,47,-855902,-603.124,21,19-Jun-2023 04:28:52
103,103,24.584,-19.296,6.232,0.392266,0.34323275,10.0420096,-3.2,2.1,-1.3,376,2108,2446,29.61,27.1559387781262,20.2394798397551,21.3826146427998,21.8009237813338,103,739056.186724537,34.5657248333333,-88.6310635,0.093114364,234.11,227.4,5,22,11,46,-856505,-603.182,21,19-Jun-2023 04:28:53
104,104,24.559,-19.301,6.371,0.3530394,0.34323275,10.07142955,-3.1,2.4,-1.4,447,2080,2459,29.62,27.4746395835381,20.1040828393648,21.3363639514761,21.8009237813338,104,739056.186736111,34.5657228333333,-88.6310655,0.116264344,233.32,228.2,5,22,11,46,-857108,-603.247,21,19-Jun-2023 04:28:54
105,105,24.544,-19.342,6.489,0.392266,0.3334261,10.01258965,-3.2,2.1,-1.4,490,2065,2432,29.64,27.2442100905179,20.0290211458974,21.4907088897507,21.6145490510742,105,739056.186747685,34.565733,-88.6310551666667,0.209378708,232.54,226.4,6,22,11,46,-857713,-603.288,21,19-Jun-2023 04:28:55
106,106,24.542,-19.352,6.625,0.36284605,0.3530394,10.0616229,-3.1,2.2,-1.3,454,2130,2411,29.64,27.4924206826668,20.1491741901621,21.4752517162094,21.4752517162094,106,739056.186759259,34.565739,-88.631048,0.41927186,231.75,225.4,6,22,10,45,-858318,-603.416,21,19-Jun-2023 04:28:56
107,107,24.54,-19.393,6.747,0.3726527,0.32361945,9.99297635,-3,2,-1.4,461,2080,2391,29.63,27.599276027096,19.849331206759,21.305555172856,21.8164885798388,107,739056.186770833,34.5657443333333,-88.6310408333333,0.2958053,230.97,224.5,6,22,10,45,-858923,-603.356,21,19-Jun-2023 04:28:57
108,108,24.566,-19.427,6.866,0.36284605,0.3530394,10.01258965,-3.1,2.3,-1.4,490,2151,2404,29.63,27.4746395835381,20.1341391991633,21.5061711258425,21.6921151000855,108,739056.186782407,34.5657428333333,-88.6310381666667,0.3729719,230.18,225.1,6,21,9.7,44,-859525,-603.248,21,19-Jun-2023 04:28:58
109,109,24.566,-19.461,6.985,0.3726527,0.34323275,10.01258965,-2.9,2.3,-1.4,497,2087,2425,29.65,27.4568664915997,20.1341391991633,21.5216384306769,21.6300520111794,109,739056.186793981,34.5657396666667,-88.6310375,0.276256428,229.4,226,6,21,9.6,43,-860127,-603.062,21,19-Jun-2023 04:28:59
110,110,24.553,-19.484,7.114,0.36284605,0.3530394,10.0223963,-3.2,2.3,-1.4,482,2073,2466,29.65,27.3858539830213,20.1792578219599,21.4752517162094,21.754260488288,110,739056.186805556,34.5657418333333,-88.6310348333333,0.06687772,228.61,225.7,6,21,9.4,43,-860730,-602.972,21,19-Jun-2023 04:29:00
111,111,24.515,-19.498,7.258,0.40207265,0.3530394,9.99297635,-3.1,2.3,-1.4,418,2051,2446,29.65,27.7959348754235,19.939095690188,21.305555172856,21.8787997809704,111,739056.18681713,34.5657401666667,-88.6310353333333,0.12089434,227.83,226.1,6,21,9.4,43,-861332,-602.841,21,19-Jun-2023 04:29:01
112,112,24.529,-19.533,7.375,0.3530394,0.3530394,10.002783,-3,2.1,-1.4,511,2101,2453,29.66,27.1559387781262,19.9840382231602,21.3826146427998,21.8009237813338,112,739056.186828704,34.5657408333333,-88.631035,0.127582112,227.04,226,6,21,9.3,43,-861935,-602.819,21,19-Jun-2023 04:29:02
113,113,24.53,-19.565,7.499,0.38245935,0.3530394,10.002783,-3.1,2.1,-1.5,482,2087,2384,29.66,27.831797229182,19.8792348877113,21.5371108104541,21.9099866751769,113,739056.186840278,34.5657381666667,-88.6310365,0.283973088,226.26,226.6,6,20,9.2,42,-862537,-602.74,21,19-Jun-2023 04:29:03
114,114,24.505,-19.586,7.627,0.36284605,0.34323275,10.0616229,-3.1,2.1,-1.3,504,2037,2432,29.67,27.8676924790378,20.0140223414805,21.4752517162094,21.6300520111794,114,739056.186851852,34.5657403333333,-88.6310368333333,0.286545308,225.47,226.1,6,20,9.1,42,-863142,-602.761,21,19-Jun-2023 04:29:04
115,115,24.487,-19.607,7.759,0.3726527,0.34323275,10.03220295,-3.1,2.3,-1.4,468,2073,2439,29.68,27.7959348754235,20.0290211458974,21.2901582699171,21.7853641708066,115,739056.186863426,34.5657448333333,-88.6310355,0.048357736,224.69,225.2,6,20,9.1,42,-863746,-602.661,21,19-Jun-2023 04:29:05
116,116,24.49,-19.639,7.883,0.3726527,0.3530394,10.002783,-3.1,2.2,-1.5,490,2094,2432,29.67,27.9395820208133,20.059032272571,21.4907088897507,21.7076437158309,116,739056.186875,34.56575,-88.6310346666667,0.181084288,223.9,224.3,6,20,9,42,-864351,-602.916,21,19-Jun-2023 04:29:06
117,117,24.487,-19.677,8.001,0.3726527,0.3530394,9.99297635,-3,2.2,-1.4,518,2051,2446,29.68,28.0476652732661,20.1191087507352,21.645560089862,21.9099866751769,117,739056.186886574,34.5657521666667,-88.6310336666667,0.034982192,223.12,223.8,6,20,8.9,41,-864955,-602.933,21,19-Jun-2023 04:29:07
118,118,24.498,-19.727,8.118,0.36284605,0.3138128,10.002783,-3.2,2.2,-1.3,497,2144,2466,29.68,27.7780160070484,19.939095690188,21.5835584615703,21.7231774815723,118,739056.186898148,34.5657546666667,-88.6310333333333,0.083854372,222.33,223.1,6,20,8.8,41,-865559,-602.929,21,19-Jun-2023 04:29:08
119,119,24.494,-19.769,8.235,0.392266,0.32361945,10.03220295,-3.1,2.1,-1.4,511,2130,2439,29.69,28.0837597660741,19.9990280357209,21.5990512032878,21.832058572682,119,739056.186909722,34.5657563333333,-88.6310328333333,0.10546102,221.55,222.5,6,19,8.6,41,-866162,-602.983,21,19-Jun-2023 04:29:09
120,120,24.5,-19.787,8.372,0.3726527,0.36284605,10.002783,-3.2,2.1,-1.3,461,2151,2446,29.7,27.7959348754235,20.164213729252,21.4597995990347,21.9568062776607,120,739056.186921296,34.5657536666667,-88.6310348333333,0.045785516,220.76,222.9,6,19,8.6,40,-866764,-602.979,21,19-Jun-2023 04:29:10
121,121,24.465,-19.787,8.523,0.38245935,0.3530394,10.0420096,-3,2.2,-1.4,426,2058,2397,29.71,28.0476652732661,20.2093596903726,21.305555172856,21.9880455951086,121,739056.18693287,34.5657531666667,-88.6310358333333,0.035496636,219.98,222.7,6,19,8.5,40,-867368,-603.028,21,19-Jun-2023 04:29:11
122,122,24.434,-19.797,8.665,0.3726527,0.3530394,10.03220295,-3,2.1,-1.4,461,2065,2487,29.73,27.831797229182,20.164213729252,21.5216384306769,21.8943906149396,122,739056.186944444,34.5657508333333,-88.631038,0.103917688,219.19,223,6,19,8.4,40,-867971,-603.031,21,19-Jun-2023 04:29:12
123,123,24.422,-19.837,8.789,0.392266,0.3334261,10.002783,-3.2,2.2,-1.4,490,2094,2459,29.72,28.210355064225,20.059032272571,21.5525882713828,21.754260488288,123,739056.186956019,34.5657481666667,-88.6310403333333,0.168737632,218.41,223.3,6,19,8.4,40,-868574,-603.126,21,19-Jun-2023 04:29:13
124,124,24.417,-19.851,8.928,0.36284605,0.36284605,10.01258965,-3,2.2,-1.5,461,2094,2446,29.73,28.3919255570378,19.8941934001497,21.5371108104541,21.863214166866,124,739056.186967593,34.5657488333333,-88.631041,0.155362088,217.62,222.8,6,19,8.3,40,-869179,-603.253,21,19-Jun-2023 04:29:14
125,125,24.399,-19.852,9.077,0.3530394,0.3726527,10.0223963,-3.1,2.2,-1.4,447,2065,2473,29.72,28.319195106567,19.8343860274557,21.5525882713828,21.6300520111794,125,739056.186979167,34.5657431666667,-88.631045,0.234586464,216.84,223.9,6,19,8.2,40,-869781,-603.122,21,19-Jun-2023 04:29:15
126,126,24.383,-19.872,9.215,0.3726527,0.36284605,9.99297635,-3.2,2.3,-1.4,461,2037,2432,29.72,27.9215972273901,20.0890614595459,21.6145490510742,21.6765916280356,126,739056.186990741,34.5657461666667,-88.6310441666667,0.520102884,216.05,222.9,5,19,8.3,40,-870387,-603.473,21,19-Jun-2023 04:29:16
127,127,24.357,-19.87,9.364,0.38245935,0.38245935,10.0420096,-3,2.2,-1.3,454,2073,2466,29.72,28.373730110742,19.9990280357209,21.2439974335734,21.8476337662319,127,739056.187002315,34.5657513333333,-88.6310413333333,0.33953304,215.76,221.4,5,19,8.3,40,-870994,-603.464,21,19-Jun-2023 04:29:17
128,128,24.355,-19.896,9.498,0.3530394,0.34323275,10.01258965,-3,2.2,-1.5,461,2065,2404,29.74,28.210355064225,19.9540720558354,21.5835584615703,21.8787997809704,128,739056.187013889,34.5657533333333,-88.631041,0.07202216,215.46,220.8,6,19,8.4,40,-871599,-603.318,21,19-Jun-2023 04:29:18
129,129,24.377,-19.923,9.628,0.3334261,0.36284605,9.99297635,-3.1,2.1,-1.4,482,2073,2384,29.75,27.9215972273901,20.0290211458974,21.4289105090908,21.7853641708066,129,739056.187025463,34.5657485,-88.6310456666667,0.01028888,215.17,221.8,6,19,8.4,40,-872201,-603.213,21,19-Jun-2023 04:29:19
130,130,24.357,-19.945,9.762,0.38245935,0.3530394,10.03220295,-3,2.2,-1.4,482,2058,2439,29.76,28.210355064225,19.939095690188,21.5525882713828,21.9099866751769,130,739056.187037037,34.5657473333333,-88.6310471666667,0.024178868,214.88,222,6,19,8.3,39,-872804,-603.255,21,19-Jun-2023 04:29:20
131,131,24.351,-19.974,9.903,0.36284605,0.3334261,9.9831697,-3.2,2.3,-1.5,418,2065,2377,29.75,28.1741428509239,20.0740446057789,21.3980415706122,21.9099866751769,131,739056.187048611,34.5657481666667,-88.6310473333333,0.044242184,214.58,221.7,6,19,8.2,39,-873408,-603.365,21,19-Jun-2023 04:29:21
132,132,24.345,-19.994,10.04,0.3530394,0.34323275,10.0420096,-3,2.2,-1.5,468,2101,2453,29.77,28.6658928260042,20.0890614595459,21.6300520111794,21.7076437158309,132,739056.187060185,34.5657466666667,-88.6310486666667,0.03601108,214.29,222,6,19,8.2,39,-874012,-603.382,21,19-Jun-2023 04:29:22
133,133,24.29,-19.992,10.195,0.36284605,0.34323275,10.0812362,-3,2.2,-1.3,433,2008,2459,29.74,28.4101295784741,19.9990280357209,21.5525882713828,21.645560089862,133,739056.187071759,34.5657478333333,-88.6310485,0.099287692,214,221.7,6,19,8.1,39,-874616,-603.475,21,19-Jun-2023 04:29:23
134,134,24.275,-20.035,10.32,0.3530394,0.30400615,10.03220295,-3,2.4,-1.3,490,2037,2446,29.76,28.2647368614312,20.1341391991633,21.5525882713828,21.7698097419057,134,739056.187083333,34.5657478333333,-88.631049,0.047328848,213.7,221.6,6,19,8.1,39,-875220,-603.545,21,19-Jun-2023 04:29:24
135,135,24.272,-20.063,10.454,0.3726527,0.3530394,10.002783,-3,2.2,-1.3,475,2094,2487,29.78,28.301033844803,19.8792348877113,21.4289105090908,21.9255879680943,135,739056.187094907,34.5657491666667,-88.6310486666667,0.038068856,213.41,221.4,6,18,8,39,-875825,-603.627,21,19-Jun-2023 04:29:25
136,136,24.285,-20.085,10.592,0.3530394,0.36284605,10.002783,-3,2.3,-1.5,461,2123,2459,29.75,28.2466011167982,19.939095690188,21.6300520111794,21.6921151000855,136,739056.187106482,34.5657466666667,-88.6310503333333,0.354451916,213.12,222.2,6,18,7.9,39,-876428,-603.789,21,19-Jun-2023 04:29:26
137,137,24.263,-20.107,10.731,0.3726527,0.3530394,10.01258965,-3,2.3,-1.3,468,2044,2480,29.79,28.8312158505885,19.849331206759,21.3826146427998,21.8943906149396,137,739056.187118056,34.5657445,-88.6310508333333,0.279343092,212.82,222.9,6,19,7.9,39,-877032,-603.73,21,19-Jun-2023 04:29:27
138,138,24.257,-20.147,10.867,0.3726527,0.3138128,9.99297635,-3.1,2.2,-1.4,433,2094,2418,29.8,28.8864825760401,20.0140223414805,21.3826146427998,22.0193059720476,138,739056.18712963,34.565743,-88.6310506666667,0.103403244,212.53,223.3,6,19,7.9,39,-877635,-603.572,21,19-Jun-2023 04:29:28
139,139,24.25,-20.175,10.995,0.3726527,0.34323275,10.0616229,-3,2.2,-1.4,511,2101,2466,29.79,28.6292509554109,20.1040828393648,21.5061711258425,21.832058572682,139,739056.187141204,34.5657385,-88.6310525,0.085397704,212.24,224.4,6,18,7.8,39,-878237,-603.45,21,19-Jun-2023 04:29:29
140,140,24.248,-20.204,11.135,0.3726527,0.3334261,10.002783,-3,2.2,-1.3,440,2115,2439,29.79,28.1198877799642,20.1792578219599,21.3363639514761,21.7231774815723,140,739056.187152778,34.5657366666667,-88.631052,0.119865452,211.94,224.8,6,18,7.8,38,-878839,-603.436,21,19-Jun-2023 04:29:30
141,141,24.234,-20.219,11.277,0.3726527,0.3530394,10.05181625,-3,2.1,-1.4,468,2101,2466,29.81,28.2466011167982,20.224417477166,21.3671927344227,21.8943906149396,141,739056.187164352,34.5657346666667,-88.631052,0.019548872,211.65,225.3,6,18,7.8,38,-879442,-603.547,21,19-Jun-2023 04:29:31
142,142,24.235,-20.235,11.422,0.34323275,0.36284605,10.002783,-3,2.2,-1.4,447,2051,2404,29.8,28.5377988130975,20.0890614595459,21.4752517162094,21.9255879680943,142,739056.187175926,34.5657351666667,-88.6310508333333,0.101345468,211.36,225.2,6,18,7.8,38,-880046,-603.637,21,19-Jun-2023 04:29:32
143,143,24.229,-20.254,11.575,0.3530394,0.34323275,9.9831697,-3,2.1,-1.4,397,2087,2425,29.8,28.7760288679945,19.9690528983467,21.3980415706122,22.0193059720476,143,739056.1871875,34.5657345,-88.6310506666667,0.0514444,211.07,225.3,6,18,7.8,38,-880649,-603.691,21,19-Jun-2023 04:29:33
144,144,24.219,-20.269,11.718,0.3726527,0.3726527,10.0223963,-3.1,2.3,-1.5,461,2051,2404,29.82,28.4647932101647,19.9690528983467,21.5525882713828,21.754260488288,144,739056.187199074,34.5657336666667,-88.6310513333333,0.047843292,210.77,225.5,6,18,7.8,38,-881253,-603.73,21,19-Jun-2023 04:29:34
145,145,24.22,-20.292,11.857,0.3726527,0.36284605,10.01258965,-3.1,2.1,-1.5,461,2094,2418,29.83,28.8312158505885,20.0140223414805,21.5061711258425,22.0036731479105,145,739056.187210648,34.565729,-88.6310536666667,0.163078748,210.48,226.5,6,18,7.8,38,-881855,-603.654,21,19-Jun-2023 04:29:35
146,146,24.206,-20.335,11.977,0.392266,0.3334261,10.05181625,-3.1,2.2,-1.4,532,2065,2446,29.82,29.1454580394962,20.0440244544369,21.5525882713828,21.9568062776607,146,739056.187222222,34.565728,-88.6310546666667,0.405381872,210.19,226.5,6,18,7.8,38,-882460,-604.006,21,19-Jun-2023 04:29:36
147,147,24.201,-20.368,12.109,0.36284605,0.32361945,10.0616229,-3,2.1,-1.3,490,2094,2418,29.85,28.9602961558161,20.164213729252,21.5061711258425,21.9880455951086,147,739056.187233796,34.5657245,-88.6310558333333,0.321013056,209.89,227.1,6,18,7.7,38,-883064,-604.012,21,19-Jun-2023 04:29:37
148,148,24.21,-20.396,12.24,0.36284605,0.36284605,10.0223963,-3.1,2.4,-1.5,497,2087,2425,29.85,29.0712851460385,19.9990280357209,21.5525882713828,21.8164885798388,148,739056.18724537,34.5657206666667,-88.631057,0.046814404,209.6,228,6,18,7.7,38,-883667,-603.733,21,19-Jun-2023 04:29:38
149,149,24.209,-20.424,12.378,0.3530394,0.36284605,9.99297635,-3.2,2.1,-1.3,482,2030,2411,29.83,28.7760288679945,20.0740446057789,21.4752517162094,22.0818901115404,149,739056.187256944,34.5657206666667,-88.631057,0.140957656,209.31,227.9,6,18,7.7,38,-884270,-603.699,21,19-Jun-2023 04:29:39
150,150,24.216,-20.477,12.497,0.36284605,0.3334261,9.99297635,-3.2,2.2,-1.4,525,2073,2466,29.84,28.9787718845428,20.164213729252,21.5525882713828,21.863214166866,150,739056.187268518,34.5657173333333,-88.6310585,0.013375544,209.01,228.6,6,18,7.6,38,-884872,-603.591,21,19-Jun-2023 04:29:40
151,151,24.217,-20.506,12.63,0.36284605,0.36284605,10.01258965,-3.2,2.1,-1.4,504,2080,2459,29.87,28.8864825760401,20.1491741901621,21.6300520111794,21.8476337662319,151,739056.187280093,34.5657148333333,-88.6310595,0.01028888,208.72,229.1,6,18,7.6,38,-885475,-603.632,21,19-Jun-2023 04:29:41
152,152,24.197,-20.525,12.776,0.3726527,0.3726527,9.99297635,-3.2,2.2,-1.4,468,2030,2466,29.84,29.1454580394962,20.2093596903726,21.3209570646775,21.9724233071772,152,739056.187291667,34.5657123333333,-88.63106,0.035496636,208.43,229.6,6,18,7.5,37,-886077,-603.556,21,19-Jun-2023 04:29:42
153,153,24.2,-20.574,12.904,0.38245935,0.32361945,9.99297635,-3.1,2.1,-1.4,482,2101,2411,29.85,29.256989723861,20.2093596903726,21.4752517162094,21.8943906149396,153,739056.187303241,34.5657113333333,-88.6310595,0.130154332,208.13,229.7,6,18,7.4,37,-886680,-603.592,21,19-Jun-2023 04:29:43
154,154,24.206,-20.613,13.033,0.3726527,0.34323275,10.002783,-3,2.3,-1.4,497,2087,2411,29.86,28.9233715234212,20.1792578219599,21.3826146427998,21.9255879680943,154,739056.187314815,34.5657128333333,-88.6310576666667,0.055045508,207.84,229.3,6,18,7.4,37,-887285,-603.697,21,19-Jun-2023 04:29:44
